shot_id,rally_id,shot_nbr,shot_type_orig,shot_type,player_id,entry_ts,btt_before,btt_after,loc_x,loc_y,next_loc_x,next_loc_y,cst_model_id,whtb_model_id,maint_dtm,maint_app,create_dtm,create_app
S14780,R1481,3,tsDrv,,P42,2022-09-15 18:59:18.973229,0.3736,,2.67,16.50,,,,,2022-09-23 03:01:15.573281+00:00,postgres,2022-09-23 03:01:15.573281+00:00,postgres
S14781,R1482,1,SE,,P45,2022-09-15 18:59:37.086700,,0.3248,8.17,21.48,-0.66,17.90,,,2022-09-23 03:01:15.574747+00:00,postgres,2022-09-23 03:01:15.574747+00:00,postgres
S14782,R1482,2,R,,P42,2022-09-15 18:59:38.521113,0.3248,0.8384,-0.66,17.90,13.92,10.49,,,2022-09-23 03:01:15.575800+00:00,postgres,2022-09-23 03:01:15.575800+00:00,postgres
S14783,R1482,3,tsDrv,,P45,2022-09-15 18:59:41.321184,0.8384,0.0864,13.92,10.49,4.71,5.75,,,2022-09-23 03:01:15.576840+00:00,postgres,2022-09-23 03:01:15.576840+00:00,postgres
S14785,R1482,5,D,,P44,2022-09-15 18:59:43.734663,0.3919,,8.93,6.65,,,,,2022-09-23 03:01:15.579080+00:00,postgres,2022-09-23 03:01:15.579080+00:00,postgres
S14786,R1483,1,SE,,P44,2022-09-15 18:59:57.747928,,0.3837,11.36,21.10,17.37,19.44,,,2022-09-23 03:01:15.580699+00:00,postgres,2022-09-23 03:01:15.580699+00:00,postgres
S14787,R1483,2,R,,P43,2022-09-15 18:59:59.338988,0.3837,0.7933,17.37,19.44,13.54,20.84,,,2022-09-23 03:01:15.581854+00:00,postgres,2022-09-23 03:01:15.581854+00:00,postgres
S14788,R1483,3,tsDrp,,P45,2022-09-15 19:00:02.019149,0.7933,0.3803,13.54,20.84,13.54,5.50,,,2022-09-23 03:01:15.583079+00:00,postgres,2022-09-23 03:01:15.583079+00:00,postgres
S14791,R1484,1,SE,,P42,2022-09-15 19:00:21.599983,,0.6749,4.71,20.21,4.33,21.74,,,2022-09-23 03:01:15.587622+00:00,postgres,2022-09-23 03:01:15.587622+00:00,postgres
S14793,R1484,3,tsDrv,,P43,2022-09-15 19:00:26.731064,0.8255,0.1317,9.32,16.75,15.20,7.54,,,2022-09-23 03:01:15.589794+00:00,postgres,2022-09-23 03:01:15.589794+00:00,postgres
S14796,R1485,1,SE,,P43,2022-09-15 19:00:59.440783,,0.3918,16.10,20.08,15.58,21.10,,,2022-09-23 03:01:15.593401+00:00,postgres,2022-09-23 03:01:15.593401+00:00,postgres
S14797,R1485,2,R,,P44,2022-09-15 19:01:01.053425,0.3918,0.6947,15.58,21.10,5.35,17.90,,,2022-09-23 03:01:15.594457+00:00,postgres,2022-09-23 03:01:15.594457+00:00,postgres
S14798,R1485,3,tsDrp,,P42,2022-09-15 19:01:03.471260,0.6947,0.2661,5.35,17.90,4.20,6.91,,,2022-09-23 03:01:15.595493+00:00,postgres,2022-09-23 03:01:15.595493+00:00,postgres
S14806,R1486,1,SE,,P43,2022-09-15 19:01:30.944094,,0.6942,2.16,20.59,6.12,21.48,,,2022-09-23 03:01:15.605630+00:00,postgres,2022-09-23 03:01:15.605630+00:00,postgres
S14807,R1486,2,R,,P45,2022-09-15 19:01:33.360781,0.6942,0.7933,6.12,21.48,15.71,22.25,,,2022-09-23 03:01:15.606684+00:00,postgres,2022-09-23 03:01:15.606684+00:00,postgres
S14808,R1486,3,tsL,,P42,2022-09-15 19:01:36.040927,0.7933,0.2902,15.71,22.25,13.28,8.95,,,2022-09-23 03:01:15.607711+00:00,postgres,2022-09-23 03:01:15.607711+00:00,postgres
S14811,R1487,1,SE,,P45,2022-09-15 19:01:56.107117,,0.3998,7.40,22.25,-0.27,20.84,,,2022-09-23 03:01:15.611669+00:00,postgres,2022-09-23 03:01:15.611669+00:00,postgres
S14812,R1487,2,R,,P43,2022-09-15 19:01:57.740897,0.3998,0.6578,-0.27,20.84,13.67,21.74,,,2022-09-23 03:01:15.612852+00:00,postgres,2022-09-23 03:01:15.612852+00:00,postgres
S14813,R1487,3,tsDrp,,P45,2022-09-15 19:02:00.060672,0.6578,0.4398,13.67,21.74,3.56,6.65,,,2022-09-23 03:01:15.613961+00:00,postgres,2022-09-23 03:01:15.613961+00:00,postgres
S14817,R1488,1,SE,,P45,2022-09-15 19:02:23.613942,,0.4010,13.41,20.97,20.57,20.84,,,2022-09-23 03:01:15.619244+00:00,postgres,2022-09-23 03:01:15.619244+00:00,postgres
S14818,R1488,2,R,,P42,2022-09-15 19:02:25.251078,0.4010,0.7913,20.57,20.84,1.90,22.00,,,2022-09-23 03:01:15.620342+00:00,postgres,2022-09-23 03:01:15.620342+00:00,postgres
S14819,R1488,3,tsDrp,,P44,2022-09-15 19:02:27.925720,0.7913,0.2402,1.90,22.00,16.74,5.75,,,2022-09-23 03:01:15.621399+00:00,postgres,2022-09-23 03:01:15.621399+00:00,postgres
S14822,R1488,6,D,,P43,2022-09-15 19:02:32.020852,0.1806,,2.67,5.63,,,,,2022-09-23 03:01:15.624581+00:00,postgres,2022-09-23 03:01:15.624581+00:00,postgres
S14823,R1489,1,SE,,P44,2022-09-15 19:02:48.936995,,0.5231,7.02,21.36,0.37,21.74,,,2022-09-23 03:01:15.626227+00:00,postgres,2022-09-23 03:01:15.626227+00:00,postgres
S14824,R1489,2,R,,P43,2022-09-15 19:02:50.898543,0.5231,0.8251,0.37,21.74,10.98,20.97,,,2022-09-23 03:01:15.627334+00:00,postgres,2022-09-23 03:01:15.627334+00:00,postgres
S14825,R1489,3,tsDrp,,P45,2022-09-15 19:02:53.663128,0.8251,0.1872,10.98,20.97,13.41,5.63,,,2022-09-23 03:01:15.628396+00:00,postgres,2022-09-23 03:01:15.628396+00:00,postgres
S14845,R1490,1,SE,,P43,2022-09-15 19:03:32.745041,,0.5134,4.46,21.48,4.71,21.10,,,2022-09-23 03:01:15.652781+00:00,postgres,2022-09-23 03:01:15.652781+00:00,postgres
S14846,R1490,2,R,,P44,2022-09-15 19:03:34.681034,0.5134,0.6956,4.71,21.10,18.27,20.46,,,2022-09-23 03:01:15.653827+00:00,postgres,2022-09-23 03:01:15.653827+00:00,postgres
S14847,R1490,3,tsDrp,,P42,2022-09-15 19:03:37.101292,0.6956,0.2140,18.27,20.46,10.34,6.52,,,2022-09-23 03:01:15.654874+00:00,postgres,2022-09-23 03:01:15.654874+00:00,postgres
S14856,R1491,1,SE,,P43,2022-09-15 19:04:04.270694,,0.4416,16.48,20.46,20.06,21.48,,,2022-09-23 03:01:15.666212+00:00,postgres,2022-09-23 03:01:15.666212+00:00,postgres
S14857,R1491,2,R,,P45,2022-09-15 19:04:06.015738,0.4416,0.7554,20.06,21.48,11.88,18.41,,,2022-09-23 03:01:15.667584+00:00,postgres,2022-09-23 03:01:15.667584+00:00,postgres
S14858,R1491,3,tsDrp,,P43,2022-09-15 19:04:08.595128,0.7554,0.1968,11.88,18.41,15.46,7.93,,,2022-09-23 03:01:15.668849+00:00,postgres,2022-09-23 03:01:15.668849+00:00,postgres
S14861,R1492,1,SE,,P42,2022-09-15 19:04:23.843148,,0.4471,2.28,20.46,4.97,21.36,,,2022-09-23 03:01:15.672356+00:00,postgres,2022-09-23 03:01:15.672356+00:00,postgres
S14862,R1492,2,R,,P44,2022-09-15 19:04:25.602650,0.4471,0.5783,4.97,21.36,12.13,17.90,,,2022-09-23 03:01:15.673667+00:00,postgres,2022-09-23 03:01:15.673667+00:00,postgres
S14863,R1492,3,tsDrv,,P43,2022-09-15 19:04:27.711112,0.5783,,12.13,17.90,,,,,2022-09-23 03:01:15.675038+00:00,postgres,2022-09-23 03:01:15.675038+00:00,postgres
S14864,R1493,1,SE,,P44,2022-09-15 19:04:44.126229,,0.3665,5.48,21.74,8.81,18.29,,,2022-09-23 03:01:15.676651+00:00,postgres,2022-09-23 03:01:15.676651+00:00,postgres
S14865,R1493,2,R,,P42,2022-09-15 19:04:45.671464,0.3665,1.0000,8.81,18.29,13.15,20.33,,,2022-09-23 03:01:15.677657+00:00,postgres,2022-09-23 03:01:15.677657+00:00,postgres
S14866,R1493,3,tsDrp,,P45,2022-09-15 19:04:48.901080,1.0000,0.1727,13.15,20.33,16.86,6.01,,,2022-09-23 03:01:15.678692+00:00,postgres,2022-09-23 03:01:15.678692+00:00,postgres
S14868,R1493,5,D,,P45,2022-09-15 19:04:51.922734,0.5343,,18.40,7.42,,,,,2022-09-23 03:01:15.680730+00:00,postgres,2022-09-23 03:01:15.680730+00:00,postgres
S14869,R1494,1,SE,,P45,2022-09-15 19:05:06.597518,,0.4412,14.82,21.23,18.40,20.84,,,2022-09-23 03:01:15.682293+00:00,postgres,2022-09-23 03:01:15.682293+00:00,postgres
S14870,R1494,2,R,,P43,2022-09-15 19:05:08.341531,0.4412,0.6239,18.40,20.84,8.17,20.59,,,2022-09-23 03:01:15.683734+00:00,postgres,2022-09-23 03:01:15.683734+00:00,postgres
S14871,R1494,3,tsDrp,,P44,2022-09-15 19:05:10.571214,0.6239,0.3269,8.17,20.59,16.35,6.91,,,2022-09-23 03:01:15.684793+00:00,postgres,2022-09-23 03:01:15.684793+00:00,postgres
S14883,R1495,1,SE,,P45,2022-09-15 19:05:45.420781,,0.3696,7.91,21.61,0.37,19.57,,,2022-09-23 03:01:15.698105+00:00,postgres,2022-09-23 03:01:15.698105+00:00,postgres
S14884,R1495,2,R,,P42,2022-09-15 19:05:46.974395,0.3696,0.7132,0.37,19.57,10.21,20.21,,,2022-09-23 03:01:15.699343+00:00,postgres,2022-09-23 03:01:15.699343+00:00,postgres
S14885,R1495,3,tsDrp,,P45,2022-09-15 19:05:49.441605,0.7132,,10.21,20.21,,,,,2022-09-23 03:01:15.700690+00:00,postgres,2022-09-23 03:01:15.700690+00:00,postgres
S14886,R1496,1,SE,,P42,2022-09-15 19:06:04.371027,,0.7746,4.08,20.46,2.80,22.51,,,2022-09-23 03:01:15.702304+00:00,postgres,2022-09-23 03:01:15.702304+00:00,postgres
S14887,R1496,2,R,,P45,2022-09-15 19:06:07.001368,0.7746,0.4774,2.80,22.51,7.53,14.32,,,2022-09-23 03:01:15.703359+00:00,postgres,2022-09-23 03:01:15.703359+00:00,postgres
S14888,R1496,3,tsDrp,,P42,2022-09-15 19:06:08.841410,0.4774,0.3540,7.53,14.32,9.83,7.03,,,2022-09-23 03:01:15.704434+00:00,postgres,2022-09-23 03:01:15.704434+00:00,postgres
S14893,R1497,1,SE,,P43,2022-09-15 19:06:27.926671,,0.4414,15.07,19.82,15.58,21.23,,,2022-09-23 03:01:15.710933+00:00,postgres,2022-09-23 03:01:15.710933+00:00,postgres
S14894,R1497,2,R,,P44,2022-09-15 19:06:29.671232,0.4414,0.6235,15.58,21.23,6.89,16.88,,,2022-09-23 03:01:15.711992+00:00,postgres,2022-09-23 03:01:15.711992+00:00,postgres
S14895,R1497,3,tsDrp,,P42,2022-09-15 19:06:31.899963,0.6235,0.2929,6.89,16.88,10.72,8.44,,,2022-09-23 03:01:15.713043+00:00,postgres,2022-09-23 03:01:15.713043+00:00,postgres
S14905,R1498,1,SE,,P43,2022-09-15 19:07:04.071098,,0.5828,2.80,20.72,7.66,21.74,,,2022-09-23 03:01:15.724371+00:00,postgres,2022-09-23 03:01:15.724371+00:00,postgres
S14906,R1498,2,R,,P45,2022-09-15 19:07:06.191534,0.5828,0.6992,7.66,21.74,1.39,19.57,,,2022-09-23 03:01:15.725436+00:00,postgres,2022-09-23 03:01:15.725436+00:00,postgres
S14907,R1498,3,tsDrv,,P43,2022-09-15 19:07:08.621439,0.6992,,1.39,19.57,,,,,2022-09-23 03:01:15.726483+00:00,postgres,2022-09-23 03:01:15.726483+00:00,postgres
S14908,R1499,1,SE,,P45,2022-09-15 19:07:24.421608,,0.3418,7.53,22.00,1.52,19.44,,,2022-09-23 03:01:15.727962+00:00,postgres,2022-09-23 03:01:15.727962+00:00,postgres
S14909,R1499,2,R,,P43,2022-09-15 19:07:25.901190,0.3418,0.6040,1.52,19.44,9.06,19.18,,,2022-09-23 03:01:15.728998+00:00,postgres,2022-09-23 03:01:15.728998+00:00,postgres
S14910,R1499,3,tsDrp,,P44,2022-09-15 19:07:28.077970,0.6040,0.2809,9.06,19.18,10.34,6.78,,,2022-09-23 03:01:15.730084+00:00,postgres,2022-09-23 03:01:15.730084+00:00,postgres
S119,R15,1,SE,SE,P2,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.918626+00:00,postgres
S120,R15,2,R,R,P4,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.918954+00:00,postgres
S121,R15,3,tsDrp,tsDrp,P1,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 03:19:33.919276+00:00,postgres
S1712,R150,1,SE,SE,P1,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.948275+00:00,postgres
S1713,R150,2,R,R,P4,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.948609+00:00,postgres
S14923,R1500,1,SE,,P44,2022-09-15 19:08:02.221957,,0.5490,10.98,20.97,16.10,19.69,,,2022-09-23 03:01:15.745915+00:00,postgres,2022-09-23 03:01:15.745915+00:00,postgres
S14924,R1500,2,R,,P42,2022-09-15 19:08:04.252430,0.5490,0.5414,16.10,19.69,6.50,21.23,,,2022-09-23 03:01:15.746940+00:00,postgres,2022-09-23 03:01:15.746940+00:00,postgres
S14925,R1500,3,tsDrp,,P44,2022-09-15 19:08:06.262799,0.5414,0.1835,6.50,21.23,17.25,5.50,,,2022-09-23 03:01:15.747984+00:00,postgres,2022-09-23 03:01:15.747984+00:00,postgres
S14930,R1501,1,SE,,P43,2022-09-15 19:08:25.854082,,,2.54,20.46,,,,,2022-09-23 03:01:15.754647+00:00,postgres,2022-09-23 03:01:15.754647+00:00,postgres
S14932,R1502,1,SE,,P42,2022-09-15 19:08:38.434516,,0.3935,12.26,20.21,17.12,21.74,,,2022-09-23 03:01:15.757128+00:00,postgres,2022-09-23 03:01:15.757128+00:00,postgres
S14933,R1502,2,R,,P44,2022-09-15 19:08:40.051613,0.3935,0.6353,17.12,21.74,8.93,17.39,,,2022-09-23 03:01:15.758169+00:00,postgres,2022-09-23 03:01:15.758169+00:00,postgres
S14934,R1502,3,tsDrp,,P42,2022-09-15 19:08:42.311465,0.6353,0.2632,8.93,17.39,7.53,7.80,,,2022-09-23 03:01:15.759771+00:00,postgres,2022-09-23 03:01:15.759771+00:00,postgres
S14954,R1503,1,SE,,P45,2022-09-15 19:09:25.741230,,0.3608,7.53,21.36,-0.40,20.72,,,2022-09-23 03:01:15.781966+00:00,postgres,2022-09-23 03:01:15.781966+00:00,postgres
S14955,R1503,2,R,,P43,2022-09-15 19:09:27.271305,0.3608,0.9071,-0.40,20.72,6.89,21.61,,,2022-09-23 03:01:15.783487+00:00,postgres,2022-09-23 03:01:15.783487+00:00,postgres
S14956,R1503,3,tsDrv,,P44,2022-09-15 19:09:30.253817,0.9071,0.1303,6.89,21.61,11.62,6.27,,,2022-09-23 03:01:15.784741+00:00,postgres,2022-09-23 03:01:15.784741+00:00,postgres
S14959,R1504,1,SE,,P44,2022-09-15 19:09:45.624342,,0.3985,11.49,21.74,12.39,18.93,,,2022-09-23 03:01:15.788513+00:00,postgres,2022-09-23 03:01:15.788513+00:00,postgres
S14960,R1504,2,R,,P42,2022-09-15 19:09:47.254837,0.3985,,12.39,18.93,,,,,2022-09-23 03:01:15.789580+00:00,postgres,2022-09-23 03:01:15.789580+00:00,postgres
S14961,R1505,1,SE,,P44,2022-09-15 19:10:01.525817,,0.3937,5.99,21.61,2.41,18.67,,,2022-09-23 03:01:15.791013+00:00,postgres,2022-09-23 03:01:15.791013+00:00,postgres
S14962,R1505,2,R,,P43,2022-09-15 19:10:03.143332,0.3937,0.6986,2.41,18.67,14.31,22.25,,,2022-09-23 03:01:15.792029+00:00,postgres,2022-09-23 03:01:15.792029+00:00,postgres
S14963,R1505,3,tsDrp,,P45,2022-09-15 19:10:05.571623,0.6986,0.1877,14.31,22.25,4.71,6.01,,,2022-09-23 03:01:15.793081+00:00,postgres,2022-09-23 03:01:15.793081+00:00,postgres
S14968,R1506,1,SE,,P43,2022-09-15 19:10:24.749105,,0.5047,2.28,20.84,5.35,22.12,,,2022-09-23 03:01:15.798918+00:00,postgres,2022-09-23 03:01:15.798918+00:00,postgres
S14969,R1506,2,R,,P44,2022-09-15 19:10:26.661751,0.5047,0.7361,5.35,22.12,2.80,18.93,,,2022-09-23 03:01:15.800726+00:00,postgres,2022-09-23 03:01:15.800726+00:00,postgres
S14970,R1506,3,tsDrp,,P43,2022-09-15 19:10:29.189815,0.7361,0.1820,2.80,18.93,11.11,8.31,,,2022-09-23 03:01:15.801909+00:00,postgres,2022-09-23 03:01:15.801909+00:00,postgres
S15046,R1516,1,SE,,P45,2022-09-15 19:15:04.325207,,0.4240,13.15,21.10,16.86,20.72,,,2022-09-23 03:01:15.892485+00:00,postgres,2022-09-23 03:01:15.892485+00:00,postgres
S14984,R1506,17,D,,P42,2022-09-15 19:10:48.021651,0.4985,,18.40,4.60,,,,,2022-09-23 03:01:15.817242+00:00,postgres,2022-09-23 03:01:15.817242+00:00,postgres
S14985,R1507,1,SE,,P42,2022-09-15 19:11:01.503930,,0.5185,14.94,20.84,18.53,21.23,,,2022-09-23 03:01:15.819301+00:00,postgres,2022-09-23 03:01:15.819301+00:00,postgres
S14986,R1507,2,R,,P45,2022-09-15 19:11:03.453417,0.5185,0.5413,18.53,21.23,13.79,18.16,,,2022-09-23 03:01:15.820382+00:00,postgres,2022-09-23 03:01:15.820382+00:00,postgres
S14987,R1507,3,tsDrv,,P42,2022-09-15 19:11:05.463536,0.5413,,13.79,18.16,,,,,2022-09-23 03:01:15.821443+00:00,postgres,2022-09-23 03:01:15.821443+00:00,postgres
S14988,R1509,1,SE,,P44,2022-09-15 19:11:43.821616,,0.4397,7.02,21.10,4.59,21.36,,,2022-09-23 03:01:15.823344+00:00,postgres,2022-09-23 03:01:15.823344+00:00,postgres
S14989,R1509,2,R,,P43,2022-09-15 19:11:45.561572,0.4397,0.7482,4.59,21.36,15.58,21.10,,,2022-09-23 03:01:15.824370+00:00,postgres,2022-09-23 03:01:15.824370+00:00,postgres
S14990,R1509,3,tsDrp,,P45,2022-09-15 19:11:48.121789,0.7482,0.1651,15.58,21.10,2.41,5.75,,,2022-09-23 03:01:15.825395+00:00,postgres,2022-09-23 03:01:15.825395+00:00,postgres
S1747,R151,1,SE,SE,P1,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.959690+00:00,postgres
S1748,R151,2,R,R,P3,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.960006+00:00,postgres
S1749,R151,3,tsDrp,tsDrp,P2,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.960316+00:00,postgres
S15003,R1510,1,SE,,P45,2022-09-15 19:12:23.722476,,0.4442,12.64,21.48,16.48,21.10,,,2022-09-23 03:01:15.840611+00:00,postgres,2022-09-23 03:01:15.840611+00:00,postgres
S15004,R1510,2,R,,P42,2022-09-15 19:12:25.474252,0.4442,0.5849,16.48,21.10,11.24,21.87,,,2022-09-23 03:01:15.841644+00:00,postgres,2022-09-23 03:01:15.841644+00:00,postgres
S15005,R1510,3,tsDrp,,P45,2022-09-15 19:12:27.600328,0.5849,0.5614,11.24,21.87,13.79,5.88,,,2022-09-23 03:01:15.842675+00:00,postgres,2022-09-23 03:01:15.842675+00:00,postgres
S15047,R1516,2,R,,P42,2022-09-15 19:15:06.023283,0.4240,0.5369,16.86,20.72,8.42,21.74,,,2022-09-23 03:01:15.893570+00:00,postgres,2022-09-23 03:01:15.893570+00:00,postgres
S15008,R1511,1,SE,,P43,2022-09-15 19:12:57.074115,,0.4862,2.41,20.59,4.59,21.48,,,2022-09-23 03:01:15.846348+00:00,postgres,2022-09-23 03:01:15.846348+00:00,postgres
S15009,R1511,2,R,,P44,2022-09-15 19:12:58.937615,0.4862,0.5165,4.59,21.48,14.43,19.18,,,2022-09-23 03:01:15.847672+00:00,postgres,2022-09-23 03:01:15.847672+00:00,postgres
S15010,R1511,3,tsDrv,,P42,2022-09-15 19:13:00.881771,0.5165,0.1576,14.43,19.18,4.59,6.91,,,2022-09-23 03:01:15.848945+00:00,postgres,2022-09-23 03:01:15.848945+00:00,postgres
S15012,R1511,5,L,,P42,2022-09-15 19:13:03.467630,0.3856,,17.89,17.65,,,,,2022-09-23 03:01:15.851626+00:00,postgres,2022-09-23 03:01:15.851626+00:00,postgres
S15013,R1512,1,SE,,P42,2022-09-15 19:13:17.050877,,0.6026,13.79,20.46,18.27,22.89,,,2022-09-23 03:01:15.853196+00:00,postgres,2022-09-23 03:01:15.853196+00:00,postgres
S15014,R1512,2,R,,P45,2022-09-15 19:13:19.223946,0.6026,0.7360,18.27,22.89,5.61,19.95,,,2022-09-23 03:01:15.854233+00:00,postgres,2022-09-23 03:01:15.854233+00:00,postgres
S15015,R1512,3,tsDrv,,P43,2022-09-15 19:13:21.751563,0.7360,0.4220,5.61,19.95,13.28,8.31,,,2022-09-23 03:01:15.855247+00:00,postgres,2022-09-23 03:01:15.855247+00:00,postgres
S15018,R1513,1,SE,,P44,2022-09-15 19:13:42.197961,,0.6179,6.76,21.48,1.65,19.95,,,2022-09-23 03:01:15.858900+00:00,postgres,2022-09-23 03:01:15.858900+00:00,postgres
S15019,R1513,2,R,,P43,2022-09-15 19:13:44.411710,0.6179,0.6090,1.65,19.95,6.25,21.61,,,2022-09-23 03:01:15.859936+00:00,postgres,2022-09-23 03:01:15.859936+00:00,postgres
S15020,R1513,3,tsDrp,,P44,2022-09-15 19:13:46.601648,0.6090,0.3720,6.25,21.61,14.56,6.27,,,2022-09-23 03:01:15.860990+00:00,postgres,2022-09-23 03:01:15.860990+00:00,postgres
S15029,R1514,1,SE,,P45,2022-09-15 19:14:07.318869,,0.4822,14.31,21.36,18.78,23.02,,,2022-09-23 03:01:15.872724+00:00,postgres,2022-09-23 03:01:15.872724+00:00,postgres
S15030,R1514,2,R,,P42,2022-09-15 19:14:09.171869,0.4822,0.4892,18.78,23.02,14.69,21.48,,,2022-09-23 03:01:15.873757+00:00,postgres,2022-09-23 03:01:15.873757+00:00,postgres
S15031,R1514,3,tsDrv,,P45,2022-09-15 19:14:11.043405,0.4892,0.1994,14.69,21.48,9.06,7.54,,,2022-09-23 03:01:15.874774+00:00,postgres,2022-09-23 03:01:15.874774+00:00,postgres
S15035,R1515,1,SE,,P45,2022-09-15 19:14:31.373542,,0.4664,7.66,21.48,0.37,19.18,,,2022-09-23 03:01:15.879829+00:00,postgres,2022-09-23 03:01:15.879829+00:00,postgres
S15036,R1515,2,R,,P43,2022-09-15 19:14:33.184356,0.4664,0.4877,0.37,19.18,15.33,22.00,,,2022-09-23 03:01:15.880879+00:00,postgres,2022-09-23 03:01:15.880879+00:00,postgres
S15037,R1515,3,tsDrp,,P45,2022-09-15 19:14:35.052020,0.4877,0.2997,15.33,22.00,10.34,6.91,,,2022-09-23 03:01:15.881908+00:00,postgres,2022-09-23 03:01:15.881908+00:00,postgres
S15048,R1516,3,tsDrp,,P44,2022-09-15 19:15:08.021675,0.5369,0.2893,8.42,21.74,10.09,7.42,,,2022-09-23 03:01:15.894787+00:00,postgres,2022-09-23 03:01:15.894787+00:00,postgres
S15057,R1517,1,SE,,P43,2022-09-15 19:15:31.980780,,0.6269,4.59,21.48,8.81,22.12,,,2022-09-23 03:01:15.905940+00:00,postgres,2022-09-23 03:01:15.905940+00:00,postgres
S15058,R1517,2,R,,P44,2022-09-15 19:15:34.218461,0.6269,0.6703,8.81,22.12,6.12,20.08,,,2022-09-23 03:01:15.906989+00:00,postgres,2022-09-23 03:01:15.906989+00:00,postgres
S15059,R1517,3,tsDrv,,P43,2022-09-15 19:15:36.571551,0.6703,0.2292,6.12,20.08,9.70,8.44,,,2022-09-23 03:01:15.908130+00:00,postgres,2022-09-23 03:01:15.908130+00:00,postgres
S15066,R1518,1,SE,,P42,2022-09-15 19:15:54.438424,,0.4420,14.82,20.59,18.01,22.12,,,2022-09-23 03:01:15.917459+00:00,postgres,2022-09-23 03:01:15.917459+00:00,postgres
S15067,R1518,2,R,,P45,2022-09-15 19:15:56.184404,0.4420,0.6937,18.01,22.12,8.81,16.24,,,2022-09-23 03:01:15.918690+00:00,postgres,2022-09-23 03:01:15.918690+00:00,postgres
S15068,R1518,3,tsDrv,,P42,2022-09-15 19:15:58.599586,0.6937,0.1878,8.81,16.24,13.03,7.42,,,2022-09-23 03:01:15.919736+00:00,postgres,2022-09-23 03:01:15.919736+00:00,postgres
S15074,R1519,1,SE,,P42,2022-09-15 19:16:23.272715,,0.5079,2.28,20.33,-0.27,21.36,,,2022-09-23 03:01:15.926691+00:00,postgres,2022-09-23 03:01:15.926691+00:00,postgres
S15075,R1519,2,R,,P44,2022-09-15 19:16:25.193965,0.5079,0.4991,-0.27,21.36,11.75,17.01,,,2022-09-23 03:01:15.927698+00:00,postgres,2022-09-23 03:01:15.927698+00:00,postgres
S15076,R1519,3,tsDrv,,P43,2022-09-15 19:16:27.091897,0.4991,0.0908,11.75,17.01,11.75,10.49,,,2022-09-23 03:01:15.928719+00:00,postgres,2022-09-23 03:01:15.928719+00:00,postgres
S15081,R1519,8,D,,P45,2022-09-15 19:16:33.210031,0.4313,,17.76,9.21,,,,,2022-09-23 03:01:15.934746+00:00,postgres,2022-09-23 03:01:15.934746+00:00,postgres
S1759,R152,1,SE,SE,P1,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.963814+00:00,postgres
S1760,R152,2,R,R,P4,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.964128+00:00,postgres
S1761,R152,3,tsDrp,tsDrp,P2,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.964439+00:00,postgres
S1765,R152,7,D,D,P2,,,,,,,,,,2022-07-30 21:41:10.918407+00:00,aspancak,2022-04-09 15:01:06.965678+00:00,postgres
S15082,R1520,1,SE,,P46,2022-09-22 21:00:08.402158,,0.4282,6.65,20.95,5.28,22.00,,,2022-09-23 03:03:50.093969+00:00,postgres,2022-09-23 03:03:50.093969+00:00,postgres
S15083,R1520,2,R,,P48,2022-09-22 21:00:10.233757,0.4282,0.4364,5.28,22.00,13.53,20.52,,,2022-09-23 03:03:50.097026+00:00,postgres,2022-09-23 03:03:50.097026+00:00,postgres
S15084,R1520,3,tsDrp,,P47,2022-09-22 21:00:12.089269,0.4364,0.3705,13.53,20.52,6.02,6.88,,,2022-09-23 03:03:50.099183+00:00,postgres,2022-09-23 03:03:50.099183+00:00,postgres
S15087,R1520,6,D,,P28,2022-09-22 21:00:17.294541,0.7001,,14.38,7.09,,,,,2022-09-23 03:03:50.103945+00:00,postgres,2022-09-23 03:03:50.103945+00:00,postgres
S15088,R1521,1,SE,,P46,2022-09-22 21:00:31.336156,,0.4124,13.43,20.52,17.23,21.37,,,2022-09-23 03:03:50.106105+00:00,postgres,2022-09-23 03:03:50.106105+00:00,postgres
S15089,R1521,2,R,,P28,2022-09-22 21:00:33.121599,0.4124,0.5131,17.23,21.37,8.56,22.00,,,2022-09-23 03:03:50.107956+00:00,postgres,2022-09-23 03:03:50.107956+00:00,postgres
S15090,R1521,3,tsDrp,,P46,2022-09-22 21:00:35.201524,0.5131,0.5017,8.56,22.00,17.23,6.98,,,2022-09-23 03:03:50.109785+00:00,postgres,2022-09-23 03:03:50.109785+00:00,postgres
