rally_id,match_id,game_id,rally_nbr,srv_team_id,srv_player_id,rtrn_team_id,rtrn_player_id,ts_player_id,ts_type,w_team_id,to_ind,to_team_id,rally_len,srv_switch_ind,rtrn_switch_ind,srv_team_flipped_ind,rtrn_team_flipped_ind,ending_type,ending_player_id,lob_cnt,dink_cnt,maint_dtm,maint_app,create_dtm,create_app
R1866,M24,G39,25,T32,P49,T38,P60,P49,Drive,T38,N,N/A,7.0,Y,N,Y,Y,Other,N/A,0,0,2022-10-16 19:23:06.617505+00:00,postgres,2022-10-16 19:23:06.617505+00:00,postgres
R1872,M24,G39,31,T32,P49,T38,P59,P49,Drop,T38,N,N/A,12.0,N,N,N,Y,Other,N/A,0,3,2022-10-16 19:23:06.681313+00:00,postgres,2022-10-16 19:23:06.681313+00:00,postgres
R1018,M12,G21,45,T17,N/A,T18,N/A,N/A,N/A,N/A,Y,T18,,N,N,N/A,N/A,N/A,N/A,0,0,2022-08-16 21:22:01.506833+00:00,postgres,2022-08-16 21:22:01.506833+00:00,postgres
R329,M4,G7,34,T4,N/A,T5,N/A,N/A,N/A,N/A,Y,T5,,N,N,N/A,N/A,N/A,N/A,0,0,2022-06-20 19:06:21.922287+00:00,postgres,2022-06-20 19:06:21.922287+00:00,postgres
R1876,M24,G39,35,T38,P59,T32,P49,P60,Drive,T32,N,N/A,14.0,N,N,Y,N,Other,N/A,0,4,2022-10-16 19:23:06.721966+00:00,postgres,2022-10-16 19:23:06.721966+00:00,postgres
R327,M4,G7,32,T4,P6,T5,P9,P6,Drop,T4,N,N/A,11.0,Y,N,Y,N,Winner,P7,0,0,2022-06-20 19:06:21.888432+00:00,postgres,2022-06-20 19:06:21.888432+00:00,postgres
R328,M4,G7,33,T4,P6,T5,P8,P6,Drop,T4,N,N/A,53.0,N,N,N,N,Winner,P7,4,19,2022-06-20 19:06:21.894530+00:00,postgres,2022-06-20 19:06:21.894530+00:00,postgres
R1877,M24,G39,36,T32,P50,T38,P60,P49,Drop,T32,N,N/A,7.0,N,N,N,Y,Other,N/A,0,1,2022-10-16 19:23:06.740035+00:00,postgres,2022-10-16 19:23:06.740035+00:00,postgres
R1031,M13,G22,1,T19,P28,T3,P5,P30,Drive,T19,N,N/A,10.0,N,N,N,N,Other,N/A,0,0,2022-08-22 01:12:14.109681+00:00,postgres,2022-08-22 01:12:14.109681+00:00,postgres
R1032,M13,G22,2,T19,P28,T3,P2,P30,Drive,T3,N,N/A,7.0,Y,N,Y,N,Unforced Error,P28,0,2,2022-08-22 01:14:33.176259+00:00,postgres,2022-08-22 01:14:33.176259+00:00,postgres
R1033,M13,G22,3,T3,P5,T19,P30,P2,Drop,T19,N,N/A,9.0,N,N,N,Y,Other,N/A,0,1,2022-08-22 01:14:33.186279+00:00,postgres,2022-08-22 01:14:33.186279+00:00,postgres
R1034,M13,G22,4,T3,P2,T19,P28,P2,Drop,T3,N,N/A,16.0,N,N,N,Y,Other,N/A,0,9,2022-08-22 01:14:33.198027+00:00,postgres,2022-08-22 01:14:33.198027+00:00,postgres
R1035,M13,G22,5,T3,P2,T19,P30,P5,Drop,T3,N,N/A,6.0,Y,N,Y,Y,Unforced Error,P28,0,2,2022-08-22 01:14:33.218975+00:00,postgres,2022-08-22 01:14:33.218975+00:00,postgres
R1036,M13,G22,6,T3,P2,T19,P28,P2,Drop,T19,N,N/A,9.0,N,Y,N,Y,Other,N/A,0,3,2022-08-22 01:14:33.227225+00:00,postgres,2022-08-22 01:14:33.227225+00:00,postgres
R1037,M13,G22,7,T19,P30,T3,P5,P30,Drive,T3,N,N/A,10.0,Y,N,Y,N,Winner,N/A,0,3,2022-08-22 01:14:33.238835+00:00,postgres,2022-08-22 01:14:33.238835+00:00,postgres
R1038,M13,G22,8,T19,P28,T3,P2,P28,Drive,T19,N,N/A,4.0,Y,N,Y,N,Unforced Error,P5,0,0,2022-08-22 01:14:33.250853+00:00,postgres,2022-08-22 01:14:33.250853+00:00,postgres
R1039,M13,G22,9,T19,P28,T3,P5,P28,Drive,T3,N,N/A,51.0,N,N,N,N,Other,N/A,0,24,2022-08-22 01:14:33.255589+00:00,postgres,2022-08-22 01:14:33.255589+00:00,postgres
R1041,M13,G22,11,T3,P2,T19,P30,P2,Drop,T19,N,N/A,12.0,N,N,N,N,Other,N/A,0,0,2022-08-22 01:14:33.315357+00:00,postgres,2022-08-22 01:14:33.315357+00:00,postgres
R1042,M13,G22,12,T19,P28,T3,P5,P30,Drive,T3,N,N/A,3.0,N,N,N,N,Unforced Error,P30,0,0,2022-08-22 01:14:33.328799+00:00,postgres,2022-08-22 01:14:33.328799+00:00,postgres
R1043,M13,G22,13,T19,P30,T3,P2,P30,Drop,T19,N,N/A,10.0,N,N,N,N,Unforced Error,N/A,0,3,2022-08-22 01:14:33.332397+00:00,postgres,2022-08-22 01:14:33.332397+00:00,postgres
R1044,M13,G22,14,T19,P30,T3,P5,P30,Drop,T19,N,N/A,6.0,Y,N,Y,N,Unforced Error,P5,0,1,2022-08-22 01:14:33.344473+00:00,postgres,2022-08-22 01:14:33.344473+00:00,postgres
R1045,M13,G22,15,T19,P30,T3,P2,P28,Drive,T3,N,N/A,3.0,N,N,N,N,Unforced Error,P28,0,0,2022-08-22 01:14:33.351686+00:00,postgres,2022-08-22 01:14:33.351686+00:00,postgres
R1046,M13,G22,16,T3,P5,T19,P28,P5,Drop,T19,N,N/A,23.0,N,N,N,N,Other,N/A,0,10,2022-08-22 01:14:33.355295+00:00,postgres,2022-08-22 01:14:33.355295+00:00,postgres
R1047,M13,G22,17,T3,P2,T19,P30,P2,Drop,T3,N,N/A,24.0,N,N,N,N,Unforced Error,P28,1,3,2022-08-22 01:14:33.381173+00:00,postgres,2022-08-22 01:14:33.381173+00:00,postgres
R1048,M13,G22,18,T3,P2,T19,P28,P2,Drop,T19,N,N/A,5.0,Y,N,Y,N,Other,N/A,0,0,2022-08-22 01:14:33.406872+00:00,postgres,2022-08-22 01:14:33.406872+00:00,postgres
R1049,M13,G22,19,T19,P28,T3,P2,P28,Drive,T19,N,N/A,4.0,N,Y,N,Y,Other,N/A,0,0,2022-08-22 01:14:33.412802+00:00,postgres,2022-08-22 01:14:33.412802+00:00,postgres
R1050,M13,G22,20,T19,P28,T3,P5,N/A,Drive,T19,N,N/A,5.0,Y,N,Y,Y,Winner,P28,0,0,2022-08-22 01:14:33.417249+00:00,postgres,2022-08-22 01:14:33.417249+00:00,postgres
R1051,M13,G22,21,T19,P28,T3,P2,P30,Drive,T3,N,N/A,9.0,N,Y,N,Y,Other,N/A,0,0,2022-08-22 01:14:33.422571+00:00,postgres,2022-08-22 01:14:33.422571+00:00,postgres
R1052,M13,G22,22,T19,P30,T3,P5,N/A,Drive,T19,N,N/A,4.0,N,Y,N,Y,Unforced Error,P5,0,0,2022-08-22 01:14:33.432835+00:00,postgres,2022-08-22 01:14:33.432835+00:00,postgres
R1053,M13,G22,23,T19,P30,T3,P2,P30,Drop,T3,N,N/A,23.0,Y,Y,Y,Y,Other,N/A,0,5,2022-08-22 01:14:33.437193+00:00,postgres,2022-08-22 01:14:33.437193+00:00,postgres
R1054,M13,G22,24,T3,P2,T19,P30,P2,Drop,T3,N,N/A,6.0,Y,Y,Y,Y,Unforced Error,P28,0,3,2022-08-22 01:14:33.461934+00:00,postgres,2022-08-22 01:14:33.461934+00:00,postgres
R1055,M13,G22,25,T3,P2,T19,P28,P5,Drop,T3,N,N/A,4.0,N,Y,N,Y,Unforced Error,P28,0,0,2022-08-22 01:14:33.468276+00:00,postgres,2022-08-22 01:14:33.468276+00:00,postgres
R1057,M13,G22,27,T3,P2,T19,P30,P2,Drive,T3,N,N/A,4.0,Y,Y,Y,Y,Unforced Error,P30,0,0,2022-08-22 01:14:33.473158+00:00,postgres,2022-08-22 01:14:33.473158+00:00,postgres
R1058,M13,G22,28,T3,P2,T19,P28,P2,Drop,T3,N,N/A,34.0,N,N,N,Y,Unforced Error,P30,0,27,2022-08-22 01:14:33.478312+00:00,postgres,2022-08-22 01:14:33.478312+00:00,postgres
R1059,M13,G22,29,T3,P2,T19,P30,P2,Drop,T3,N,N/A,27.0,Y,N,Y,Y,Winner,N/A,1,11,2022-08-22 01:14:33.513818+00:00,postgres,2022-08-22 01:14:33.513818+00:00,postgres
R1060,M13,G22,30,T3,P2,T19,P28,P2,Drop,T3,N,N/A,8.0,N,N,N,Y,Other,N/A,0,1,2022-08-22 01:14:33.542657+00:00,postgres,2022-08-22 01:14:33.542657+00:00,postgres
R1061,M13,G22,31,T3,P2,T19,P30,P2,Drop,T3,N,N/A,10.0,Y,N,Y,Y,Other,N/A,0,1,2022-08-22 01:14:33.551262+00:00,postgres,2022-08-22 01:14:33.551262+00:00,postgres
R1063,M13,G22,33,T3,P2,T19,P28,P2,Drop,T3,N,N/A,18.0,N,Y,N,Y,Unforced Error,P30,0,8,2022-08-22 01:14:33.562628+00:00,postgres,2022-08-22 01:14:33.562628+00:00,postgres
R1064,M14,G23,1,T20,P30,T21,P1,P30,Drive,T20,N,N/A,4.0,N,N,N,N,Unforced Error,P1,0,0,2022-08-29 22:54:30.014499+00:00,postgres,2022-08-29 22:54:30.014499+00:00,postgres
R1065,M14,G23,2,T20,P30,T21,P31,P30,Drop,T21,N,N/A,22.0,N,N,Y,N,Winner,P1,0,1,2022-08-29 22:54:30.048455+00:00,postgres,2022-08-29 22:54:30.048455+00:00,postgres
R1066,M14,G23,3,T21,P1,T20,P2,P1,Drop,T20,N,N/A,11.0,N,N,N,Y,Other,N/A,0,2,2022-08-29 22:54:30.074994+00:00,postgres,2022-08-29 22:54:30.074994+00:00,postgres
R1067,M14,G23,4,T21,P31,T20,P30,P31,Drop,T20,N,N/A,3.0,N,N,N,Y,Unforced Error,P1,0,0,2022-08-29 22:54:30.087833+00:00,postgres,2022-08-29 22:54:30.087833+00:00,postgres
R1068,M14,G23,5,T20,P2,T21,P1,P30,Drive,T21,N,N/A,3.0,N,N,Y,N,Unforced Error,P30,0,0,2022-08-29 22:54:30.091596+00:00,postgres,2022-08-29 22:54:30.091596+00:00,postgres
R1069,M14,G23,6,T20,P30,T21,P31,P30,Drop,T21,N,N/A,38.0,N,N,Y,N,Winner,P1,0,18,2022-08-29 22:54:30.095127+00:00,postgres,2022-08-29 22:54:30.095127+00:00,postgres
R1070,M14,G23,7,T21,P1,T20,P2,P31,Drop,T21,N,N/A,6.0,N,N,N,Y,Unforced Error,P30,0,1,2022-08-29 22:54:30.141042+00:00,postgres,2022-08-29 22:54:30.141042+00:00,postgres
R1071,M14,G23,8,T21,P1,T20,P30,P31,Drive,T21,N,N/A,4.0,Y,Y,Y,Y,Unforced Error,P30,0,0,2022-08-29 22:54:30.150219+00:00,postgres,2022-08-29 22:54:30.150219+00:00,postgres
R1056,M13,G22,26,T3,N/A,T19,N/A,N/A,N/A,N/A,Y,T3,,N,N,N/A,N/A,N/A,N/A,0,0,2022-08-22 01:14:33.472766+00:00,postgres,2022-08-22 01:14:33.472766+00:00,postgres
R512,M5,G11,36,T5,P9,T6,P10,P8,Drive,T5,N,N/A,6.0,N,N,N,Y,Other,N/A,0,0,2022-06-28 00:40:23.165547+00:00,postgres,2022-06-28 00:40:23.165547+00:00,postgres
R514,M5,G11,38,T5,P9,T6,P11,P9,Drop,T5,N,N/A,5.0,Y,N,Y,Y,Winner,P8,0,0,2022-06-28 00:40:23.169581+00:00,postgres,2022-06-28 00:40:23.169581+00:00,postgres
R515,M5,G11,39,T5,P9,T6,P10,P8,Drop,T6,N,N/A,5.0,N,N,N,Y,Unforced Error,P8,0,1,2022-06-28 00:40:23.172527+00:00,postgres,2022-06-28 00:40:23.172527+00:00,postgres
R1073,M14,G23,10,T21,P1,T20,P30,P31,Drop,T21,N,N/A,9.0,Y,N,Y,Y,Winner,P31,0,3,2022-08-29 22:54:30.159099+00:00,postgres,2022-08-29 22:54:30.159099+00:00,postgres
R1076,M14,G23,13,T21,P1,T20,P30,P31,Drive,T21,N,N/A,4.0,Y,Y,Y,Y,Unforced Error,P30,0,0,2022-08-29 22:54:30.173461+00:00,postgres,2022-08-29 22:54:30.173461+00:00,postgres
R1077,M14,G23,14,T21,P1,T20,P2,P1,Drive,T20,N,N/A,11.0,N,Y,N,Y,Other,N/A,0,1,2022-08-29 22:54:30.178168+00:00,postgres,2022-08-29 22:54:30.178168+00:00,postgres
R1078,M14,G23,15,T21,P31,T20,P30,P1,Drive,T20,N,N/A,5.0,N,Y,N,Y,Other,N/A,0,0,2022-08-29 22:54:30.189961+00:00,postgres,2022-08-29 22:54:30.189961+00:00,postgres
R2426,M29,G52,27,T13,N/A,T5,N/A,N/A,N/A,N/A,Y,T5,,N,N,N/A,N/A,N/A,N/A,0,0,2022-11-07 04:13:02.539521+00:00,aspancake,2022-11-07 04:13:02.539521+00:00,aspancake
R1079,M14,G23,16,T20,P2,T21,P1,P30,Drive,T21,N,N/A,9.0,Y,N,Y,N,Other,N/A,0,0,2022-08-29 22:54:30.195919+00:00,postgres,2022-08-29 22:54:30.195919+00:00,postgres
R1080,M14,G23,17,T20,P30,T21,P31,P2,Drop,T20,N,N/A,16.0,Y,N,Y,N,Unforced Error,P31,0,7,2022-08-29 22:54:30.205484+00:00,postgres,2022-08-29 22:54:30.205484+00:00,postgres
R1081,M14,G23,18,T20,P30,T21,P1,P30,Drop,T20,N,N/A,15.0,N,N,N,N,Winner,P2,0,9,2022-08-29 22:54:30.222763+00:00,postgres,2022-08-29 22:54:30.222763+00:00,postgres
R1082,M14,G23,19,T20,P30,T21,P31,P2,Drop,T20,N,N/A,8.0,Y,N,Y,N,Other,N/A,0,1,2022-08-29 22:54:30.238711+00:00,postgres,2022-08-29 22:54:30.238711+00:00,postgres
R1083,M14,G23,20,T20,P30,T21,P1,P30,Drive,T21,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-08-29 22:54:30.247434+00:00,postgres,2022-08-29 22:54:30.247434+00:00,postgres
R1084,M14,G23,21,T21,P1,T20,P30,P31,Drop,T20,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-08-29 22:54:30.254918+00:00,postgres,2022-08-29 22:54:30.254918+00:00,postgres
R1085,M14,G23,22,T21,P31,T20,P2,P31,Drop,T21,N,N/A,14.0,N,N,N,N,Other,N/A,0,9,2022-08-29 22:54:30.262733+00:00,postgres,2022-08-29 22:54:30.262733+00:00,postgres
R1086,M14,G23,23,T21,P31,T20,P30,P1,Drive,T21,N,N/A,9.0,N,N,Y,N,Winner,P1,0,4,2022-08-29 22:54:30.277838+00:00,postgres,2022-08-29 22:54:30.277838+00:00,postgres
R1087,M14,G23,24,T21,P31,T20,P2,P31,Drop,T21,N,N/A,12.0,N,N,N,N,Other,N/A,0,1,2022-08-29 22:54:30.287583+00:00,postgres,2022-08-29 22:54:30.287583+00:00,postgres
R1088,M14,G23,25,T21,P31,T20,P30,P31,Drive,T20,N,N/A,5.0,N,N,Y,N,Unforced Error,P31,0,0,2022-08-29 22:54:30.299875+00:00,postgres,2022-08-29 22:54:30.299875+00:00,postgres
R1090,M14,G23,27,T20,P30,T21,P1,P30,Drive,T21,N,N/A,36.0,Y,N,Y,Y,Winner,P1,0,4,2022-08-29 22:54:30.326049+00:00,postgres,2022-08-29 22:54:30.326049+00:00,postgres
R1091,M14,G23,28,T20,P2,T21,P31,P2,Drop,T21,N,N/A,6.0,Y,N,Y,Y,Winner,P1,0,1,2022-08-29 22:54:30.362963+00:00,postgres,2022-08-29 22:54:30.362963+00:00,postgres
R1092,M14,G23,29,T21,P31,T20,P2,P31,Drop,T21,N,N/A,17.0,N,Y,Y,Y,Winner,P1,0,8,2022-08-29 22:54:30.369885+00:00,postgres,2022-08-29 22:54:30.369885+00:00,postgres
R1093,M14,G23,30,T21,P31,T20,P30,P31,Drive,T21,N,N/A,12.0,N,Y,N,Y,Other,N/A,0,1,2022-08-29 22:54:30.387376+00:00,postgres,2022-08-29 22:54:30.387376+00:00,postgres
R1094,M14,G23,31,T21,P31,T20,P2,P31,Drive,T20,N,N/A,5.0,N,Y,Y,Y,Other,N/A,0,0,2022-08-29 22:54:30.400054+00:00,postgres,2022-08-29 22:54:30.400054+00:00,postgres
R1095,M14,G23,32,T21,P1,T20,P30,P1,Drive,T20,N,N/A,9.0,N,Y,Y,Y,Unforced Error,P31,0,2,2022-08-29 22:54:30.405380+00:00,postgres,2022-08-29 22:54:30.405380+00:00,postgres
R1096,M14,G23,33,T20,P2,T21,P31,P2,Drop,T21,N,N/A,14.0,Y,N,Y,Y,Winner,P1,0,3,2022-08-29 22:54:30.414755+00:00,postgres,2022-08-29 22:54:30.414755+00:00,postgres
R1097,M14,G23,34,T20,P30,T21,P1,P2,Drive,T20,N,N/A,4.0,Y,N,Y,Y,Unforced Error,P1,0,0,2022-08-29 22:54:30.429049+00:00,postgres,2022-08-29 22:54:30.429049+00:00,postgres
R1098,M14,G23,35,T20,P30,T21,P31,P2,Drop,T20,N,N/A,5.0,N,N,N,Y,Other,N/A,0,0,2022-08-29 22:54:30.433420+00:00,postgres,2022-08-29 22:54:30.433420+00:00,postgres
R1099,M14,G23,36,T20,P30,T21,P1,P30,Drive,T20,N,N/A,14.0,Y,N,Y,Y,Other,N/A,0,6,2022-08-29 22:54:30.438717+00:00,postgres,2022-08-29 22:54:30.438717+00:00,postgres
R1100,M14,G23,37,T20,P30,T21,P31,P2,Drive,T21,N,N/A,7.0,N,N,N,Y,Other,N/A,0,0,2022-08-29 22:54:30.453971+00:00,postgres,2022-08-29 22:54:30.453971+00:00,postgres
R1101,M14,G23,38,T21,P31,T20,P30,P1,Drive,T21,N,N/A,20.0,N,N,Y,N,Other,N/A,0,0,2022-08-29 22:54:30.462358+00:00,postgres,2022-08-29 22:54:30.462358+00:00,postgres
R1102,M14,G23,39,T21,P31,T20,P2,P31,Drop,T20,N,N/A,6.0,N,N,N,N,Winner,P30,0,0,2022-08-29 22:54:30.484788+00:00,postgres,2022-08-29 22:54:30.484788+00:00,postgres
R1103,M14,G23,40,T21,P1,T20,P30,P31,Drop,T20,N,N/A,18.0,N,N,N,N,Winner,P2,0,7,2022-08-29 22:54:30.491796+00:00,postgres,2022-08-29 22:54:30.491796+00:00,postgres
R1104,M14,G23,41,T20,P30,T21,P1,P30,Drive,T21,N,N/A,17.0,N,N,N,N,Other,N/A,0,8,2022-08-29 22:54:30.511291+00:00,postgres,2022-08-29 22:54:30.511291+00:00,postgres
R1105,M14,G23,42,T20,P2,T21,P31,P30,Drive,T21,N,N/A,33.0,N,N,N,N,Other,N/A,0,2,2022-08-29 22:54:30.529652+00:00,postgres,2022-08-29 22:54:30.529652+00:00,postgres
R1107,M14,G23,44,T21,P1,T20,P2,P1,Drive,T20,N,N/A,3.0,N,N,Y,N,Unforced Error,P31,0,0,2022-08-29 22:54:30.579317+00:00,postgres,2022-08-29 22:54:30.579317+00:00,postgres
R1108,M14,G23,45,T21,P31,T20,P30,P31,Drop,T21,N,N/A,19.0,N,N,Y,N,Winner,P31,0,11,2022-08-29 22:54:30.582734+00:00,postgres,2022-08-29 22:54:30.582734+00:00,postgres
R1109,M14,G23,46,T21,P31,T20,P2,P1,Drop,T20,N,N/A,9.0,N,N,N,N,Other,N/A,0,0,2022-08-29 22:54:30.604196+00:00,postgres,2022-08-29 22:54:30.604196+00:00,postgres
R1110,M14,G23,47,T20,P30,T21,P1,P30,Drop,T21,N,N/A,3.0,N,N,N,N,Unforced Error,P30,0,0,2022-08-29 22:54:30.614358+00:00,postgres,2022-08-29 22:54:30.614358+00:00,postgres
R1111,M14,G23,48,T20,P2,T21,P31,P30,Drive,T20,N,N/A,4.0,N,N,N,N,Other,N/A,0,0,2022-08-29 22:54:30.617783+00:00,postgres,2022-08-29 22:54:30.617783+00:00,postgres
R1114,M14,G23,51,T21,P1,T20,P30,P1,Drive,T20,N,N/A,9.0,N,Y,Y,Y,Other,N/A,0,3,2022-08-29 22:54:30.629613+00:00,postgres,2022-08-29 22:54:30.629613+00:00,postgres
R1116,M14,G23,53,T20,P2,T21,P31,P2,Drop,T20,N,N/A,6.0,Y,N,Y,Y,Other,N/A,0,1,2022-08-29 22:54:30.654461+00:00,postgres,2022-08-29 22:54:30.654461+00:00,postgres
R1075,M14,G23,12,T21,N/A,T20,N/A,N/A,N/A,N/A,Y,T20,,N,N,N/A,N/A,N/A,N/A,0,0,2022-08-29 22:54:30.172954+00:00,postgres,2022-08-29 22:54:30.172954+00:00,postgres
R556,M5,G12,37,T5,P8,T6,P11,P9,Drop,T5,N,N/A,16.0,Y,N,Y,N,Other,N/A,0,2,2022-06-28 00:40:47.059912+00:00,postgres,2022-06-28 00:40:47.059912+00:00,postgres
R1117,M14,G23,54,T20,P2,T21,P1,P30,Drop,T21,N,N/A,20.0,N,N,N,Y,Winner,P31,0,6,2022-08-29 22:54:30.661616+00:00,postgres,2022-08-29 22:54:30.661616+00:00,postgres
R1118,M14,G23,55,T20,P30,T21,P31,P2,Drop,T20,N,N/A,16.0,N,N,N,Y,Other,N/A,0,9,2022-08-29 22:54:30.683508+00:00,postgres,2022-08-29 22:54:30.683508+00:00,postgres
R1119,M14,G23,56,T20,P30,T21,P1,P30,Drive,T20,N,N/A,3.0,Y,N,Y,Y,Other,N/A,0,0,2022-08-29 22:54:30.701546+00:00,postgres,2022-08-29 22:54:30.701546+00:00,postgres
R1120,M14,G23,57,T20,P30,T21,P31,P2,Drop,T21,N,N/A,3.0,N,N,N,Y,Unforced Error,P2,0,0,2022-08-29 22:54:30.705428+00:00,postgres,2022-08-29 22:54:30.705428+00:00,postgres
R1121,M14,G23,58,T21,P31,T20,P30,P31,Drop,T20,N,N/A,9.0,Y,N,Y,N,Other,N/A,0,0,2022-08-29 22:54:30.708901+00:00,postgres,2022-08-29 22:54:30.708901+00:00,postgres
R1122,M14,G23,59,T21,P1,T20,P2,P1,Drive,T20,N,N/A,7.0,Y,N,Y,N,Unforced Error,P1,0,0,2022-08-29 22:54:30.718831+00:00,postgres,2022-08-29 22:54:30.718831+00:00,postgres
R1123,M14,G23,60,T20,P30,T21,P31,P2,Drop,T21,N,N/A,9.0,N,N,N,Y,Other,N/A,0,2,2022-08-29 22:54:30.727992+00:00,postgres,2022-08-29 22:54:30.727992+00:00,postgres
R1124,M14,G23,61,T20,P2,T21,P1,P30,Drive,T21,N,N/A,3.0,N,N,N,Y,Unforced Error,P30,0,0,2022-08-29 22:54:30.737894+00:00,postgres,2022-08-29 22:54:30.737894+00:00,postgres
R1125,M14,G23,62,T21,P31,T20,P30,P31,Drive,T21,N,N/A,13.0,N,N,Y,N,Winner,P31,0,4,2022-08-29 22:54:30.741851+00:00,postgres,2022-08-29 22:54:30.741851+00:00,postgres
R1126,M14,G23,63,T21,P31,T20,P2,P31,Drop,T20,N,N/A,6.0,N,N,N,N,Winner,P30,0,0,2022-08-29 22:54:30.755513+00:00,postgres,2022-08-29 22:54:30.755513+00:00,postgres
R1127,M14,G23,64,T21,P1,T20,P30,P31,Drop,T20,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-08-29 22:54:30.762042+00:00,postgres,2022-08-29 22:54:30.762042+00:00,postgres
R1128,M14,G23,65,T20,P30,T21,P1,P30,Drop,T21,N,N/A,31.0,N,N,N,N,Other,N/A,0,0,2022-08-29 22:54:30.767668+00:00,postgres,2022-08-29 22:54:30.767668+00:00,postgres
R1129,M14,G23,66,T20,P2,T21,P31,P2,Drive,T21,N,N/A,19.0,N,N,N,N,Other,N/A,0,2,2022-08-29 22:54:30.800007+00:00,postgres,2022-08-29 22:54:30.800007+00:00,postgres
R1130,M14,G23,67,T21,P1,T20,P30,P1,Drop,T21,N,N/A,4.0,N,N,N,N,Unforced Error,P30,0,0,2022-08-29 22:54:30.819973+00:00,postgres,2022-08-29 22:54:30.819973+00:00,postgres
R1132,M14,G23,69,T21,P1,T20,P2,P1,Drive,T20,N,N/A,17.0,N,N,Y,N,Other,N/A,0,9,2022-08-29 22:54:30.824731+00:00,postgres,2022-08-29 22:54:30.824731+00:00,postgres
R1089,M14,G23,26,T20,P30,T21,P31,P2,Drop,T20,N,N/A,19.0,N,N,N,Y,Winner,P30,0,3,2022-08-29 22:54:30.305367+00:00,postgres,2022-08-29 22:54:30.305367+00:00,postgres
R1106,M14,G23,43,T21,P1,T20,P30,P1,Drop,T21,N,N/A,11.0,N,N,N,N,Winner,P1,0,0,2022-08-29 22:54:30.566058+00:00,postgres,2022-08-29 22:54:30.566058+00:00,postgres
R1115,M14,G23,52,T21,P31,T20,P2,P1,Drop,T20,N,N/A,11.0,N,Y,Y,Y,Unforced Error,P31,0,9,2022-08-29 22:54:30.641147+00:00,postgres,2022-08-29 22:54:30.641147+00:00,postgres
R1892,M24,G39,51,T32,P50,T38,P59,P49,Drive,T32,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-10-16 19:23:06.901264+00:00,postgres,2022-10-16 19:23:06.901264+00:00,postgres
R1894,M24,G39,53,T38,P59,T32,P49,P59,Drop,T38,N,N/A,7.0,N,N,N,Y,Other,N/A,0,1,2022-10-16 19:23:06.916852+00:00,postgres,2022-10-16 19:23:06.916852+00:00,postgres
R1842,M24,G39,1,T38,P59,T32,P50,P60,Drop,T38,N,N/A,6.0,N,N,N,N,Unforced Error,P49,0,0,2022-10-16 19:23:06.280164+00:00,postgres,2022-10-16 19:23:06.280164+00:00,postgres
R1844,M24,G39,3,T32,P50,T38,P60,P49,Drive,T38,N,N/A,6.0,N,N,N,Y,Winner,P60,0,0,2022-10-16 19:23:06.311135+00:00,postgres,2022-10-16 19:23:06.311135+00:00,postgres
R1845,M24,G39,4,T32,P49,T38,P59,P49,Drive,T38,N,N/A,3.0,N,N,N,Y,Error,P49,0,0,2022-10-16 19:23:06.320384+00:00,postgres,2022-10-16 19:23:06.320384+00:00,postgres
R1846,M24,G39,5,T38,P60,T32,P50,P59,Drop,T38,N,N/A,10.0,N,N,Y,N,Error,P50,0,0,2022-10-16 19:23:06.326338+00:00,postgres,2022-10-16 19:23:06.326338+00:00,postgres
R1131,M14,G23,68,T21,N/A,T20,N/A,N/A,N/A,N/A,Y,T21,,N,N,N/A,N/A,N/A,N/A,0,0,2022-08-29 22:54:30.824339+00:00,postgres,2022-08-29 22:54:30.824339+00:00,postgres
R1891,M24,G39,50,T32,N/A,T38,N/A,N/A,N/A,N/A,Y,T38,,N,N,N/A,N/A,N/A,N/A,0,0,2022-10-16 19:23:06.900638+00:00,postgres,2022-10-16 19:23:06.900638+00:00,postgres
R1,M1,G1,1,T1,P1,T2,P3,P2,Drive,T2,N,N/A,5.0,N,Y,N,N,Other,N/A,0,0,2022-04-09 03:19:33.849782+00:00,postgres,2022-04-09 03:19:33.849782+00:00,postgres
R2,M1,G1,2,T2,P3,T1,P1,P4,Drop,T2,N,N/A,21.0,Y,N,N,N,Winner,P3,0,8,2022-04-09 03:19:33.873799+00:00,postgres,2022-04-09 03:19:33.873799+00:00,postgres
R3,M1,G1,3,T2,P3,T1,P2,P3,Drive,T2,N,N/A,4.0,N,N,Y,N,Unforced Error,P1,0,0,2022-04-09 03:19:33.881080+00:00,postgres,2022-04-09 03:19:33.881080+00:00,postgres
R5,M1,G1,5,T2,P3,T1,P2,P3,Drop,T1,N,N/A,11.0,N,N,Y,N,Other,N/A,0,1,2022-04-09 03:19:33.884090+00:00,postgres,2022-04-09 03:19:33.884090+00:00,postgres
R6,M1,G1,6,T2,P4,T1,P1,P4,Drop,T1,N,N/A,15.0,N,N,Y,N,Other,N/A,0,8,2022-04-09 03:19:33.888296+00:00,postgres,2022-04-09 03:19:33.888296+00:00,postgres
